date,prc,ret
1971-07-21,109.73999786376953,-0.00045544267547903416
1971-07-22,109.54000091552734,-0.0018224617471787052
1971-07-23,109.62999725341797,0.0008215842353336278
1971-07-26,109.3499984741211,-0.002554034354754542
1971-07-27,108.56999969482422,-0.00713304792118008
1971-07-28,107.44999694824219,-0.010315950536337937
1971-07-29,105.80999755859375,-0.01526290773594352
1971-07-30,105.2699966430664,-0.005103496153360254
1971-08-02,105.58999633789062,0.0030397996107971448
1971-08-03,104.41000366210938,-0.011175231714235956
1971-08-04,103.26000213623047,-0.011014284891709525
1971-08-05,103.11000061035156,-0.0014526585587419927
1971-08-06,103.77999877929688,0.00649789705149173
1971-08-09,103.18000030517578,-0.00578144614741305
1971-08-10,103.04000091552734,-0.0013568461837019097
1971-08-11,104.08000183105469,0.0100931764973482
